" ""http://purl.obolibrary.org/obo/UBERON_2001406"" "," ""kinethmoid bone"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001407"" "," ""infraorbital 2"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001408"" "," ""infraorbital 3"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001409"" "," ""infraorbital 4"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001412"" "," ""epiotic"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001432"" "," ""anterior sclerotic bone"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001433"" "," ""posterior sclerotic bone"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001511"" "," ""interhyal cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001516"" "," ""ceratobranchial cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001522"" "," ""hypobranchial cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001527"" "," ""epibranchial cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001533"" "," ""pharyngobranchial cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001537"" "," ""mesocoracoid cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001539"" "," ""basipterygium cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001547"" "," ""abdominal scute"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001577"" "," ""premaxilla ascending process"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001578"" "," ""anterior dorsomedial process of autopalatine"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001583"" "," ""preural centrum 1+ ural centrum 1"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001585"" "," ""caudal principal ray"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001587"" "," ""pectoral fin proximal radial bone"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001588"" "," ""pectoral fin distal radial bone"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001589"" "," ""propterygium cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001603"" "," ""maxilla ascending process"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001604"" "," ""lateral ethmoid palatine process"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001606"" "," ""caudal scute"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001607"" "," ""basipterygoid process of parasphenoid"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001609"" "," ""pharyngobranchial 2 bone uncinate process"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001610"" "," ""quadrate dorsal process"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001613"" "," ""dorsal fin middle radial bone"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001614"" "," ""anal fin middle radial bone"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001615"" "," ""sphenotic spine"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001616"" "," ""lateral ethmoid wing"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001632"" "," ""ectopterygoid tooth"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001648"" "," ""basihyal tooth plate"" "
